'id','clazz','costrmb','description','model_code','month_year','part_number','plant','price_list_region','series_code','std_opt','currency_currency'
210937,Class 5 BT,2274.3508,Hyster Tracker Wireless Verification,RS 45-27 CH 921,2023-08-01,HTWVNP,Maximal,Hyster Aust,A921,'',AUD
210938,Class 5 BT,0.0,Hyster Tracker Wireless Monitoring - Wifi,RS 45-27 CH 921,2023-08-01,HMWIFN,Maximal,Hyster Aust,A921,'',AUD
210939,Class 5 BT,2511.6,Full Sliding Cab 2600mm from the back,RS 45-27 CH 921,2023-08-01,FSC102,Maximal,Hyster Aust,A921,'',AUD
210940,Class 5 BT,10283.3115,Tyre Pressure Monitoring System,RS 45-27 CH 921,2023-08-01,TPMONS,Maximal,Hyster Aust,A921,'',AUD
210941,Class 5 BT,105.525,Tire Pressure Warning Labels,RS 45-27 CH 921,2023-08-01,TPWRLB,Maximal,Hyster Aust,A921,'',AUD
210942,Class 5 BT,597.252,'4 HP LED Work Lights on Front Boom / 2 HP LED Work Lights on Rear Boom / 4 HP LED Drive Lights on Front Fenders / 2 LED Rearward Cluster with Stop, Tail and Reverse Lights / Directional Lights on Front Fender and Rear ClusterÂ -CE',RS 45-27 CH 921,2023-08-01,L4242H,Maximal,Hyster Aust,A921,'',AUD
210943,Class 5 BT,597.252,'4 HP LED Work Lights on Front Boom / 2 HP LED Work Lights on Rear Boom / 4 HP LED Drive Lights on Front Fenders / 1 LED Engine Comp Light / 2 LED Rearward Cluster with Stop, Tail and Reverse Lights / Directional Lights on Front Fender and Rear Cluster -CE',RS 45-27 CH 921,2023-08-01,L42ECH,Maximal,Hyster Aust,A921,'',AUD
210944,Class 5 BT,795.2146,Level 1 (Cell) - 36 Months Telematic Communication and Access Fee,RS 45-27 CH 921,2023-08-01,TCL136,Maximal,Hyster Aust,A921,'',AUD
210945,Class 5 BT,803.3322,'36 Months Telematic Communication and Access Fee',RS 45-27 CH 921,2023-08-01,TWL136,Maximal,Hyster Aust,A921,'',AUD
210946,Class 5 BT,1380.7273,'36 Months Telematic Communication and Access Fee',RS 45-27 CH 921,2023-08-01,TWL236,Maximal,Hyster Aust,A921,'',AUD
210947,Class 5 BT,1366.7751,Level 2 (Cell) - 36 Months Telematic Communication and Access Fee,RS 45-27 CH 921,2023-08-01,TCL236,Maximal,Hyster Aust,A921,'',AUD
210948,Class 5 BT,2008.3306,'36 Months Telematic Communication and Access Fee',RS 45-27 CH 921,2023-08-01,TWL336,Maximal,Hyster Aust,A921,'',AUD
210949,Class 5 BT,1988.0365,Level 3 (Cell) - 36 Months Telematic Communication and Access Fee,RS 45-27 CH 921,2023-08-01,TCL336,Maximal,Hyster Aust,A921,'',AUD
210950,Class 5 BT,1004.1653,'48 Months Telematic Communication and Access Fee',RS 45-27 CH 921,2023-08-01,TWL148,Maximal,Hyster Aust,A921,'',AUD
210951,Class 5 BT,994.0182,Level 1 (Cell) - 48 Months Telematic Communication and Access Fee,RS 45-27 CH 921,2023-08-01,TCL148,Maximal,Hyster Aust,A921,'',AUD
210952,Class 5 BT,1857.7058,'48 Months Telematic Communication and Access Fee',RS 45-27 CH 921,2023-08-01,TWL248,Maximal,Hyster Aust,A921,'',AUD
210953,Class 5 BT,1838.9337,Level 2 (Cell) - 48 Months Telematic Communication and Access Fee,RS 45-27 CH 921,2023-08-01,TCL248,Maximal,Hyster Aust,A921,'',AUD
210954,Class 5 BT,2661.038,'48 Months Telematic Communication and Access Fee',RS 45-27 CH 921,2023-08-01,TWL348,Maximal,Hyster Aust,A921,'',AUD
210955,Class 5 BT,2634.1483,Level 3 (Cell) - 48 Months Telematic Communication and Access Fee,RS 45-27 CH 921,2023-08-01,TCL348,Maximal,Hyster Aust,A921,'',AUD
210956,Class 5 BT,1280.3107,'60 Months Telematic Communication and Access Fee',RS 45-27 CH 921,2023-08-01,TWL160,Maximal,Hyster Aust,A921,'',AUD
210957,Class 5 BT,1267.3732,Level 1 (Cell) - 60 Months Telematic Communication and Access Fee,RS 45-27 CH 921,2023-08-01,TCL160,Maximal,Hyster Aust,A921,'',AUD
210958,Class 5 BT,2334.6843,'60 Months Telematic Communication and Access Fee',RS 45-27 CH 921,2023-08-01,TWL260,Maximal,Hyster Aust,A921,'',AUD
210959,Class 5 BT,2311.0924,Level 2 (Cell) - 60 Months Telematic Communication and Access Fee,RS 45-27 CH 921,2023-08-01,TCL260,Maximal,Hyster Aust,A921,'',AUD
210960,Class 5 BT,3338.8496,'60 Months Telematic Communication and Access Fee',RS 45-27 CH 921,2023-08-01,TWL360,Maximal,Hyster Aust,A921,'',AUD
210961,Class 5 BT,3305.1106,Level 3 (Cell) - 60 Months Telematic Communication and Access Fee,RS 45-27 CH 921,2023-08-01,TCL360,Maximal,Hyster Aust,A921,'',AUD
210962,Class 5 BT,1531.3521,'72 Months Telematic Communication and Access Fee',RS 45-27 CH 921,2023-08-01,TWL172,Maximal,Hyster Aust,A921,'',AUD
210963,Class 5 BT,1515.8778,Level 1 (Cell) - 72 Months Telematic Communication and Access Fee,RS 45-27 CH 921,2023-08-01,TCL172,Maximal,Hyster Aust,A921,'',AUD
210964,Class 5 BT,2761.4545,'72 Months Telematic Communication and Access Fee',RS 45-27 CH 921,2023-08-01,TWL272,Maximal,Hyster Aust,A921,'',AUD
210965,Class 5 BT,2733.5501,Level 2 (Cell) - 72 Months Telematic Communication and Access Fee,RS 45-27 CH 921,2023-08-01,TCL272,Maximal,Hyster Aust,A921,'',AUD
210966,Class 5 BT,4016.6611,'72 Months Telematic Communication and Access Fee',RS 45-27 CH 921,2023-08-01,TWL372,Maximal,Hyster Aust,A921,'',AUD
210967,Class 5 BT,3976.0729,Level 3 (Cell) - 72 Months Telematic Communication and Access Fee,RS 45-27 CH 921,2023-08-01,TCL372,Maximal,Hyster Aust,A921,'',AUD
210968,Class 5 BT,1807.4975,'84 Months Telematic Communication and Access Fee',RS 45-27 CH 921,2023-08-01,TWL184,Maximal,Hyster Aust,A921,'',AUD
210969,Class 5 BT,1789.2328,Level 1 (Cell) - 84 Months Telematic Communication and Access Fee,RS 45-27 CH 921,2023-08-01,TCL184,Maximal,Hyster Aust,A921,'',AUD
210970,Class 5 BT,3238.433,'84 Months Telematic Communication and Access Fee',RS 45-27 CH 921,2023-08-01,TWL284,Maximal,Hyster Aust,A921,'',AUD
210971,Class 5 BT,3205.7088,Level 2 (Cell) - 84 Months Telematic Communication and Access Fee,RS 45-27 CH 921,2023-08-01,TCL284,Maximal,Hyster Aust,A921,'',AUD
210972,Class 5 BT,4669.3686,'84 Months Telematic Communication and Access Fee',RS 45-27 CH 921,2023-08-01,TWL384,Maximal,Hyster Aust,A921,'',AUD
210973,Class 5 BT,4622.1848,Level 3 (Cell) - 84 Months Telematic Communication and Access Fee,RS 45-27 CH 921,2023-08-01,TCL384,Maximal,Hyster Aust,A921,'',AUD
210974,Class 5 BT,31720.185,Drive Tires - 18.00 x 25-40 Pneumatic Continental E3 Bias,RS 45-27 CH 921,2023-08-01,DT18E3,Maximal,Hyster Aust,A921,'',AUD
210975,Class 5 BT,21040.425,Drive Tires - 18.00 x 25-40 Pneumatic Continental E4 Bias,RS 45-27 CH 921,2023-08-01,DT18E4,Maximal,Hyster Aust,A921,'',AUD
210976,Class 5 BT,0.0,Drive Tires - 18.00 x 25-40 Pneumatic Advance Bias,RS 45-27 CH 921,2023-08-01,DT18AD,Maximal,Hyster Aust,A921,'',AUD
210977,Class 5 BT,31720.185,Steer Tires - 18.00 x 25-40 Pneumatic Continental E3 Bias,RS 45-27 CH 921,2023-08-01,ST18E3,Maximal,Hyster Aust,A921,'',AUD
210978,Class 5 BT,21040.425,Steer Tires - 18.00 x 25-40 Pneumatic Continental E4 Bias,RS 45-27 CH 921,2023-08-01,ST18E4,Maximal,Hyster Aust,A921,'',AUD
210979,Class 5 BT,0.0,Steer Tires - 18.00 x 25-40 Pneumatic Advance Bias,RS 45-27 CH 921,2023-08-01,ST18AD,Maximal,Hyster Aust,A921,'',AUD
210980,Class 5 BT,19212.8475,Spare Wheel: 18.00 x 25-40 Pneumatic Continental E3 Bias,RS 45-27 CH 921,2023-08-01,SP18E3,Maximal,Hyster Aust,A921,'',AUD
210981,Class 5 BT,21040.425,Spare Wheel: 18.00 x 25-40 Pneumatic Continental E4 Bias,RS 45-27 CH 921,2023-08-01,SP18E4,Maximal,Hyster Aust,A921,'',AUD
210982,Class 5 BT,13926.15,Spare Wheel: 18.00 x 25-40 Pneumatic Advance Bias,RS 45-27 CH 921,2023-08-01,SP18AD,Maximal,Hyster Aust,A921,'',AUD
210983,Class 5 BT,0.0,'12 month warranty',RS 45-27 CH 921,2023-08-01,WAP12A,Maximal,Hyster Aust,A921,'',AUD
210984,Class 5 BT,-5849.6865,Manual Sliding Cab (Option),RS 45-27 CH 921,2023-08-01,MSLCAB,Maximal,Hyster Aust,A921,'',AUD
210985,Class 5 BT,42555.828,'Extended Protection Plan 36 Months / 6,000 Hours',RS 45-27 CH 921,2023-08-01,WAP36A,Maximal,Hyster Aust,A921,'',AUD
210986,Class 5 BT,42555.828,'Extended Protection Plan 36 Months / 6,000 Hours',RS 45-31 CH 921,2023-08-01,WAP36A,Maximal,Hyster Aust,A921,'',AUD
210987,Class 5 BT,0.0,'Extended Protection Plan 36 Months / 6,000 Hours',RS 45-27 CH 921,2023-08-01,SPC014,Maximal,Hyster Aust,A921,'',AUD
210988,Class 5 BT,0.0,'Extended Protection Plan 36 Months / 6,000 Hours',RS 45-31 CH 921,2023-08-01,SPC014,Maximal,Hyster Aust,A921,'',AUD
210989,Class 5 NOT BT,143881.12,H5.0UT6,H5.0UT6,2023-08-01,H50UT6_A3D0,Maximal,Hyster Aust,A3D0,BM,AUD
210990,Class 5 NOT BT,143693.61,H6.0UT6,H6.0UT6,2023-08-01,H60UT6_A3D0,Maximal,Hyster Aust,A3D0,BM,AUD
210991,Class 5 NOT BT,150566.1,H7.0UT6,H7.0UT6,2023-08-01,H70UT6_A3D0,Maximal,Hyster Aust,A3D0,BM,AUD
210992,Class 5 NOT BT,143881.12,GP50UX6,GP50UX6,2023-08-01,GP50X6_A7T0,Maximal,Yale Aust,A7T0,BM,AUD
210993,Class 5 NOT BT,143693.61,GP60UX6,GP60UX6,2023-08-01,GP60X6_A7T0,Maximal,Yale Aust,A7T0,BM,AUD
210994,Class 5 NOT BT,150566.1,GP70UX6,GP70UX6,2023-08-01,GP70X6_A7T0,Maximal,Yale Aust,A7T0,BM,AUD
210995,Class 5 NOT BT,578.6006,'2 Stage Limited Free Lift Mast 129" Maximum Lift Height, 105" Lowered Height ',H5.0UT6,2023-08-01,V12915,Maximal,Hyster Aust,A3D0,'',AUD
210996,Class 5 NOT BT,670.33,'2 Stage Limited Free Lift Mast 138" Maximum Lift Height, 109" Lowered Height ',H5.0UT6,2023-08-01,V13819,Maximal,Hyster Aust,A3D0,'',AUD
210997,Class 5 NOT BT,1141.073,'2 Stage Limited Free Lift Mast 148" Maximum Lift Height, 114" Lowered Height ',H5.0UT6,2023-08-01,V14814,Maximal,Hyster Aust,A3D0,'',AUD
210998,Class 5 NOT BT,2378.9154,'2 Stage Limited Free Lift Mast 157" Maximum Lift Height, 120" Lowered Height ',H5.0UT6,2023-08-01,V15720,Maximal,Hyster Aust,A3D0,'',AUD
210999,Class 5 NOT BT,3429.267,'2 Stage Limited Free Lift Mast 177" Maximum Lift Height, 130" LoweredHeight ',H5.0UT6,2023-08-01,V17713,Maximal,Hyster Aust,A3D0,'',AUD
211000,Class 5 NOT BT,3640.9502,'2 Stage Limited Free Lift Mast 197" Maximum Lift Height, 140" LoweredHeight ',H5.0UT6,2023-08-01,V19714,Maximal,Hyster Aust,A3D0,'',AUD
211001,Class 5 NOT BT,5894.8717,'2 Stage Limited Free Lift Mast 217" Maximum Lift Height, 152" LoweredHeight ',H5.0UT6,2023-08-01,V21752,Maximal,Hyster Aust,A3D0,'',AUD
211002,Class 5 NOT BT,6281.9495,'2 Stage Limited Free Lift Mast 236" Maximum Lift Height, 162" LoweredHeight ',H5.0UT6,2023-08-01,V23662,Maximal,Hyster Aust,A3D0,'',AUD
211003,Class 5 NOT BT,172.3706,'2 Stage Limited Free Lift Mast 129" Maximum Lift Height, 109" Lowered Height ',H7.0UT6,2023-08-01,V12919,Maximal,Hyster Aust,A3D0,'',AUD
211004,Class 5 NOT BT,562.4724,'2 Stage Limited Free Lift Mast 138" Maximum Lift Height, 114" Lowered Height ',H7.0UT6,2023-08-01,V13814,Maximal,Hyster Aust,A3D0,'',AUD
211005,Class 5 NOT BT,739.883,'2 Stage Limited Free Lift Mast 148" Maximum Lift Height, 119" Lowered Height ',H7.0UT6,2023-08-01,V14819,Maximal,Hyster Aust,A3D0,'',AUD
211006,Class 5 NOT BT,2010.9899,'2 Stage Limited Free Lift Mast 157" Maximum Lift Height, 125" Lowered Height ',H7.0UT6,2023-08-01,V15725,Maximal,Hyster Aust,A3D0,'',AUD
211007,Class 5 NOT BT,3020.0129,'2 Stage Limited Free Lift Mast 177" Maximum Lift Height, 135" LoweredHeight ',H7.0UT6,2023-08-01,V17735,Maximal,Hyster Aust,A3D0,'',AUD
211008,Class 5 NOT BT,3692.3589,'2 Stage Limited Free Lift Mast 197" Maximum Lift Height, 145" LoweredHeight ',H7.0UT6,2023-08-01,V19745,Maximal,Hyster Aust,A3D0,'',AUD
211009,Class 5 NOT BT,5998.6973,'2 Stage Limited Free Lift Mast 217" Maximum Lift Height, 157" LoweredHeight ',H7.0UT6,2023-08-01,V21757,Maximal,Hyster Aust,A3D0,'',AUD
211010,Class 5 NOT BT,6281.9495,'2 Stage Limited Free Lift Mast 236" Maximum Lift Height, 167" LoweredHeight ',H7.0UT6,2023-08-01,V23667,Maximal,Hyster Aust,A3D0,'',AUD
211011,Class 5 NOT BT,578.6006,'2 Stage Limited Free Lift Mast 129" Maximum Lift Height, 105" Lowered Height ',GP50UX6,2023-08-01,V12915,Maximal,Yale Aust,A7T0,'',AUD
211012,Class 5 NOT BT,670.33,'2 Stage Limited Free Lift Mast 138" Maximum Lift Height, 109" Lowered Height ',GP50UX6,2023-08-01,V13819,Maximal,Yale Aust,A7T0,'',AUD
211013,Class 5 NOT BT,1141.073,'2 Stage Limited Free Lift Mast 148" Maximum Lift Height, 114" Lowered Height ',GP50UX6,2023-08-01,V14814,Maximal,Yale Aust,A7T0,'',AUD
211014,Class 5 NOT BT,2378.9154,'2 Stage Limited Free Lift Mast 157" Maximum Lift Height, 120" Lowered Height ',GP50UX6,2023-08-01,V15720,Maximal,Yale Aust,A7T0,'',AUD
211015,Class 5 NOT BT,3429.267,'2 Stage Limited Free Lift Mast 177" Maximum Lift Height, 130" LoweredHeight ',GP50UX6,2023-08-01,V17713,Maximal,Yale Aust,A7T0,'',AUD
211016,Class 5 NOT BT,3640.9502,'2 Stage Limited Free Lift Mast 197" Maximum Lift Height, 140" LoweredHeight ',GP50UX6,2023-08-01,V19714,Maximal,Yale Aust,A7T0,'',AUD
211017,Class 5 NOT BT,5894.8717,'2 Stage Limited Free Lift Mast 217" Maximum Lift Height, 152" LoweredHeight ',GP50UX6,2023-08-01,V21752,Maximal,Yale Aust,A7T0,'',AUD
211018,Class 5 NOT BT,6281.9495,'2 Stage Limited Free Lift Mast 236" Maximum Lift Height, 162" LoweredHeight ',GP50UX6,2023-08-01,V23662,Maximal,Yale Aust,A7T0,'',AUD
211019,Class 5 NOT BT,172.3706,'2 Stage Limited Free Lift Mast 129" Maximum Lift Height, 109" Lowered Height ',GP70UX6,2023-08-01,V12919,Maximal,Yale Aust,A7T0,'',AUD
211020,Class 5 NOT BT,562.4724,'2 Stage Limited Free Lift Mast 138" Maximum Lift Height, 114" Lowered Height ',GP70UX6,2023-08-01,V13814,Maximal,Yale Aust,A7T0,'',AUD
211021,Class 5 NOT BT,739.883,'2 Stage Limited Free Lift Mast 148" Maximum Lift Height, 119" Lowered Height ',GP70UX6,2023-08-01,V14819,Maximal,Yale Aust,A7T0,'',AUD
211022,Class 5 NOT BT,2010.9899,'2 Stage Limited Free Lift Mast 157" Maximum Lift Height, 125" Lowered Height ',GP70UX6,2023-08-01,V15725,Maximal,Yale Aust,A7T0,'',AUD
211023,Class 5 NOT BT,3020.0129,'2 Stage Limited Free Lift Mast 177" Maximum Lift Height, 135" LoweredHeight ',GP70UX6,2023-08-01,V17735,Maximal,Yale Aust,A7T0,'',AUD
211024,Class 5 NOT BT,3692.3589,'2 Stage Limited Free Lift Mast 197" Maximum Lift Height, 145" LoweredHeight ',GP70UX6,2023-08-01,V19745,Maximal,Yale Aust,A7T0,'',AUD
211025,Class 5 NOT BT,5998.6973,'2 Stage Limited Free Lift Mast 217" Maximum Lift Height, 157" LoweredHeight ',GP70UX6,2023-08-01,V21757,Maximal,Yale Aust,A7T0,'',AUD
211026,Class 5 NOT BT,6281.9495,'2 Stage Limited Free Lift Mast 236" Maximum Lift Height, 167" LoweredHeight ',GP70UX6,2023-08-01,V23667,Maximal,Yale Aust,A7T0,'',AUD
211027,Class 5 NOT BT,578.6006,'2 Stage Limited Free Lift Mast 129" Maximum Lift Height, 105" Lowered Height ',H6.0UT6,2023-08-01,V12915,Maximal,Hyster Aust,A3D0,'',AUD
211028,Class 5 NOT BT,670.33,'2 Stage Limited Free Lift Mast 138" Maximum Lift Height, 109" Lowered Height ',H6.0UT6,2023-08-01,V13819,Maximal,Hyster Aust,A3D0,'',AUD
211029,Class 5 NOT BT,1141.073,'2 Stage Limited Free Lift Mast 148" Maximum Lift Height, 114" Lowered Height ',H6.0UT6,2023-08-01,V14814,Maximal,Hyster Aust,A3D0,'',AUD
211030,Class 5 NOT BT,2378.9154,'2 Stage Limited Free Lift Mast 157" Maximum Lift Height, 120" Lowered Height ',H6.0UT6,2023-08-01,V15720,Maximal,Hyster Aust,A3D0,'',AUD
211031,Class 5 NOT BT,3429.267,'2 Stage Limited Free Lift Mast 177" Maximum Lift Height, 130" LoweredHeight ',H6.0UT6,2023-08-01,V17713,Maximal,Hyster Aust,A3D0,'',AUD
211032,Class 5 NOT BT,3640.9502,'2 Stage Limited Free Lift Mast 197" Maximum Lift Height, 140" LoweredHeight ',H6.0UT6,2023-08-01,V19714,Maximal,Hyster Aust,A3D0,'',AUD
211033,Class 5 NOT BT,5894.8717,'2 Stage Limited Free Lift Mast 217" Maximum Lift Height, 152" LoweredHeight ',H6.0UT6,2023-08-01,V21752,Maximal,Hyster Aust,A3D0,'',AUD
211034,Class 5 NOT BT,6281.9495,'2 Stage Limited Free Lift Mast 236" Maximum Lift Height, 162" LoweredHeight ',H6.0UT6,2023-08-01,V23662,Maximal,Hyster Aust,A3D0,'',AUD
211035,Class 5 NOT BT,578.6006,'2 Stage Limited Free Lift Mast 129" Maximum Lift Height, 105" Lowered Height ',GP60UX6,2023-08-01,V12915,Maximal,Yale Aust,A7T0,'',AUD
211036,Class 5 NOT BT,670.33,'2 Stage Limited Free Lift Mast 138" Maximum Lift Height, 109" Lowered Height ',GP60UX6,2023-08-01,V13819,Maximal,Yale Aust,A7T0,'',AUD
211037,Class 5 NOT BT,1141.073,'2 Stage Limited Free Lift Mast 148" Maximum Lift Height, 114" Lowered Height ',GP60UX6,2023-08-01,V14814,Maximal,Yale Aust,A7T0,'',AUD
211038,Class 5 NOT BT,2378.9154,'2 Stage Limited Free Lift Mast 157" Maximum Lift Height, 120" Lowered Height ',GP60UX6,2023-08-01,V15720,Maximal,Yale Aust,A7T0,'',AUD
211039,Class 5 NOT BT,3429.267,'2 Stage Limited Free Lift Mast 177" Maximum Lift Height, 130" LoweredHeight ',GP60UX6,2023-08-01,V17713,Maximal,Yale Aust,A7T0,'',AUD
211040,Class 5 NOT BT,3640.9502,'2 Stage Limited Free Lift Mast 197" Maximum Lift Height, 140" LoweredHeight ',GP60UX6,2023-08-01,V19714,Maximal,Yale Aust,A7T0,'',AUD
211041,Class 5 NOT BT,5894.8717,'2 Stage Limited Free Lift Mast 217" Maximum Lift Height, 152" LoweredHeight ',GP60UX6,2023-08-01,V21752,Maximal,Yale Aust,A7T0,'',AUD
211042,Class 5 NOT BT,6281.9495,'2 Stage Limited Free Lift Mast 236" Maximum Lift Height, 162" LoweredHeight ',GP60UX6,2023-08-01,V23662,Maximal,Yale Aust,A7T0,'',AUD
211043,Class 5 NOT BT,0.0,Mitsubishi 5.0L Diesel  S6S-T 63.9kw / 85.5hp,H5.0UT6,2023-08-01,MT5DS6,Maximal,Hyster Aust,A3D0,'',AUD
211044,Class 5 NOT BT,0.0,Electronic Powershift 2 Speed Transmission,H5.0UT6,2023-08-01,UTPS2S,Maximal,Hyster Aust,A3D0,'',AUD
211045,Class 5 NOT BT,0.0,Brakes - Self Energizing Drum ,H5.0UT6,2023-08-01,DRAXDB,Maximal,Hyster Aust,A3D0,'',AUD
211046,Class 5 NOT BT,0.0,Key Switch Start,H5.0UT6,2023-08-01,SSKEIA,Maximal,Hyster Aust,A3D0,'',AUD
211047,Class 5 NOT BT,0.0,Standard (14° F to 104° F) ,H5.0UT6,2023-08-01,ST104F,Maximal,Hyster Aust,A3D0,'',AUD
211048,Class 5 NOT BT,0.0,Cold Ambient (-4° F to 104° F),H5.0UT6,2023-08-01,AT104F,Maximal,Hyster Aust,A3D0,'',AUD
211049,Class 5 NOT BT,1355.7802,Hot Ambient (14° F to 122° F),H5.0UT6,2023-08-01,HA1412,Maximal,Hyster Aust,A3D0,'',AUD
211050,Class 5 NOT BT,0.0,High Air Intake ,H5.0UT6,2023-08-01,AIINHI,Maximal,Hyster Aust,A3D0,'',AUD
211051,Class 5 NOT BT,173.2677,Heavy Duty Air Intake with Precleaner ,H5.0UT6,2023-08-01,AIHWPC,Maximal,Hyster Aust,A3D0,'',AUD
211052,Class 5 NOT BT,0.0,Fuel Cap - Non Lockable,H5.0UT6,2023-08-01,ACFCNL,Maximal,Hyster Aust,A3D0,'',AUD
211053,Class 5 NOT BT,10.0801,Fuel Cap - Lockable,H5.0UT6,2023-08-01,ACFCLO,Maximal,Hyster Aust,A3D0,'',AUD
211054,Class 5 NOT BT,0.0,Overhead Exhaust ,H5.0UT6,2023-08-01,EXOVHD,Maximal,Hyster Aust,A3D0,'',AUD
211055,Class 5 NOT BT,80.6412,Spark Arrester,H5.0UT6,2023-08-01,SPKARR,Maximal,Hyster Aust,A3D0,'',AUD
211056,Class 5 NOT BT,895.1173,Operator Presence System,H5.0UT6,2023-08-01,OPPRSY,Maximal,Hyster Aust,A3D0,'',AUD
211057,Class 5 NOT BT,436.1278,Battery Disconnect,H5.0UT6,2023-08-01,BADISW,Maximal,Hyster Aust,A3D0,'',AUD
211058,Class 5 NOT BT,0.0,'2 Stage Limited Free Lift Mast 118" Maximum Lift Height, 99" Lowered Height ',H5.0UT6,2023-08-01,V11899,Maximal,Hyster Aust,A3D0,'',AUD
211059,Class 5 NOT BT,0.0,'2 Stage Limited Free Lift Mast 118" Maximum Lift Height, 104" Lowered Height ',H5.0UT6,2023-08-01,V11814,Maximal,Hyster Aust,A3D0,'',AUD
211060,Class 5 NOT BT,2378.9154,'2 Stage Full Free Lift Mast 118" Maximum Lift Height, 104" Lowered Height ',H5.0UT6,2023-08-01,F11814,Maximal,Hyster Aust,A3D0,'',AUD
211061,Class 5 NOT BT,2615.7989,'2 Stage Full Free Lift Mast 129" Maximum Lift Height, 109" Lowered Height ',H5.0UT6,2023-08-01,F12919,Maximal,Hyster Aust,A3D0,'',AUD
211062,Class 5 NOT BT,3051.2614,'2 Stage Full Free Lift Mast 138" Maximum Lift Height, 114" Lowered Height ',H5.0UT6,2023-08-01,F13814,Maximal,Hyster Aust,A3D0,'',AUD
211063,Class 5 NOT BT,3425.235,'2 Stage Full Free Lift Mast 148" Maximum Lift Height, 119" Lowered Height ',H5.0UT6,2023-08-01,F14819,Maximal,Hyster Aust,A3D0,'',AUD
211064,Class 5 NOT BT,4666.1014,'2 Stage Full Free Lift Mast 157" Maximum Lift Height, 125" Lowered Height ',H5.0UT6,2023-08-01,F15725,Maximal,Hyster Aust,A3D0,'',AUD
211065,Class 5 NOT BT,7354.4774,'3 Stage Full Free Lift Mast 157" Maximum Lift Height, 99" Lowered Height',H5.0UT6,2023-08-01,E15799,Maximal,Hyster Aust,A3D0,'',AUD
211066,Class 5 NOT BT,8182.0578,'3 Stage Full Free Lift Mast 171" Maximum Lift Height, 104" Lowered Height',H5.0UT6,2023-08-01,E17114,Maximal,Hyster Aust,A3D0,'',AUD
211067,Class 5 NOT BT,8261.6909,'3 Stage Full Free Lift Mast 177" Maximum Lift Height, 106" Lowered Height',H5.0UT6,2023-08-01,E18910,Maximal,Hyster Aust,A3D0,'',AUD
211068,Class 5 NOT BT,8471.3581,'3 Stage Full Free Lift Mast 189" Maximum Lift Height, 110" Lowered Height',H5.0UT6,2023-08-01,E19714,Maximal,Hyster Aust,A3D0,'',AUD
211069,Class 5 NOT BT,9131.6079,'3 Stage Full Free Lift Mast 197" Maximum Lift Height, 114" Lowered Height',H5.0UT6,2023-08-01,E21319,Maximal,Hyster Aust,A3D0,'',AUD
211070,Class 5 NOT BT,9667.8719,'3 Stage Full Free Lift Mast 213" Maximum Lift Height, 119" Lowered Height',H5.0UT6,2023-08-01,E21919,Maximal,Hyster Aust,A3D0,'',AUD
211071,Class 5 NOT BT,11599.2286,'3 Stage Full Free Lift Mast 236" Maximum Lift Height, 131" Lowered Height',H5.0UT6,2023-08-01,E23612,Maximal,Hyster Aust,A3D0,'',AUD
211072,Class 5 NOT BT,12177.8292,'3 Stage Full Free Lift Mast 256" Maximum Lift Height, 139" Lowered Height',H5.0UT6,2023-08-01,E25639,Maximal,Hyster Aust,A3D0,'',AUD
211073,Class 5 NOT BT,-21366.894,Without Mast 110-135 Capacities,H5.0UT6,2023-08-01,MANONE,Maximal,Hyster Aust,A3D0,'',AUD
211074,Class 5 NOT BT,174.3866,'73" Hook Type Carriage',H5.0UT6,2023-08-01,CAR73H,Maximal,Hyster Aust,A3D0,'',AUD
211075,Class 5 NOT BT,0.0,'83" Hook Type Carriage',H5.0UT6,2023-08-01,CAR83H,Maximal,Hyster Aust,A3D0,'',AUD
211076,Class 5 NOT BT,4240.7191,'73"  Integral Sideshift Carriage (Hook Type forks)',H5.0UT6,2023-08-01,CA73IH,Maximal,Hyster Aust,A3D0,'',AUD
211077,Class 5 NOT BT,10775.6804,'73"  Integral Sideshift Carriage and Fork Positioner (Pin Type forks )',H5.0UT6,2023-08-01,C73IFP,Maximal,Hyster Aust,A3D0,'',AUD
211078,Class 5 NOT BT,0.0,Without Carriage,H5.0UT6,2023-08-01,CANONE,Maximal,Hyster Aust,A3D0,'',AUD
211079,Class 5 NOT BT,-1998.8937,Without Forks,H5.0UT6,2023-08-01,FONONE,Maximal,Hyster Aust,A3D0,'',AUD
211080,Class 5 NOT BT,0.0,'48" Long Hook Type (2.6" x 6" ) Standard Tapered Forks ',H5.0UT6,2023-08-01,FH612A,Maximal,Hyster Aust,A3D0,'',AUD
211081,Class 5 NOT BT,164.3064,'54" Long Hook Type (2.6" x 6" ) Standard Tapered Forks',H5.0UT6,2023-08-01,FOH54S,Maximal,Hyster Aust,A3D0,'',AUD
211082,Class 5 NOT BT,331.6369,'60" Long Hook Type (2.6" x 6" ) Standard Tapered Forks',H5.0UT6,2023-08-01,FH615A,Maximal,Hyster Aust,A3D0,'',AUD
211083,Class 5 NOT BT,493.9273,'66" Long Hook Type (2.6" x 6" ) Standard Tapered Forks',H5.0UT6,2023-08-01,FOH66S,Maximal,Hyster Aust,A3D0,'',AUD
